,_id,full_name,email,ssn,ip_address,gender_raw,date_of_birth_raw,zip_code,annual_income_raw,credit_history_months,debt_to_income,savings_balance,total_spend,alcohol_spend,gambling_spend,had_adult_entertainment_raw,loan_approved,interest_rate,approved_amount,rejection_reason,processing_timestamp
301,app_206,Eric Lopez,eric.lopez71@hotmail.com,777-10-2991,172.31.144.149,Male,1963/01/29,10003,72000,44,0.19,15112,523,0,0,False,False,,,algorithm_risk_score,
302,app_499,Deborah Lee,deborah.lee74@mail.com,843-60-2218,10.1.111.83,Female,1983-12-02,90218,111000,3,0.19,78838,810,0,0,False,True,4.1,62000.0,,
303,app_284,Jennifer Wilson,jennifer.wilson74@aol.com,706-77-6780,10.66.16.52,F,1996/03/13,90276,56000,14,0.08,17759,174,0,0,False,True,2.7,52000.0,,
304,app_358,Robert White,robert.white40@yahoo.com,828-21-4537,10.199.204.216,Male,1991/02/04,10060,70000,47,0.35,6989,380,0,0,False,True,3.5,80000.0,,
305,app_175,Raymond Williams,raymond.williams54@yahoo.com,178-62-8743,192.168.49.174,Male,04/09/1992,10012,46000,47,0.31,19411,920,0,0,False,True,3.8,51000.0,,2024-01-15T00:00:00Z
306,app_389,Kevin Allen,kevin.allen67@icloud.com,769-78-5087,192.168.162.66,Male,2001-04-30,10001,51000,12,0.33,17638,337,0,0,False,True,4.6,70000.0,,
307,app_302,James Martin,james.martin52@gmail.com,594-58-9666,10.42.101.217,M,2000-03-23,10016,60000,53,0.29,27973,1419,0,0,False,True,3.0,21000.0,,
308,app_443,Scott Gonzalez,scott.gonzalez70@hotmail.com,440-21-5768,172.31.192.181,M,1975-11-23,10040,101000,67,0.43,27879,1222,0,0,False,True,5.5,31000.0,,
309,app_217,Paul Hernandez,paul.hernandez12@yahoo.com,320-37-6522,172.21.89.24,Male,1986-12-22,10079,91000,56,0.23,47092,780,0,0,False,False,,,algorithm_risk_score,
310,app_380,Debra Anderson,debra.anderson61@outlook.com,309-91-9124,10.200.165.163,Female,01/07/1969,90294,86000,48,0.08,26763,968,447,0,False,True,5.7,19000.0,,
311,app_425,Gary Carter,gary.carter31@aol.com,102-67-7969,172.16.43.205,M,1986-04-15,10095,144000,37,0.31,48632,148,0,0,False,True,5.7,59000.0,,
312,app_450,Betty Walker,betty.walker73@mail.com,664-30-6164,10.36.80.238,F,18/03/1988,90227,89000,67,0.29,27374,742,0,0,False,False,,,algorithm_risk_score,
313,app_181,Rachel Carter,rachel.carter45@yahoo.com,750-28-6195,10.245.209.184,Female,04/13/1996,90284,89000,79,0.44,36769,67,0,0,False,True,5.0,54000.0,,2024-01-15T00:00:00Z
314,app_082,Pamela Harris,pamela.harris94@yahoo.com,980-68-5455,192.168.26.10,Female,1997-09-29,10096,52000,62,0.22,13436,927,0,0,False,True,3.2,27000.0,,
315,app_308,Gregory Hernandez,gregory.hernandez16@yahoo.com,173-77-8335,192.168.209.8,Male,1986-04-27,10004,100000,37,0.33,44154,1556,0,0,False,True,5.2,76000.0,,
316,app_402,Heather Flores,heather.flores23@mail.com,100-58-8097,172.21.176.42,Female,1965-03-07,90214,88000,27,1.85,37281,482,0,0,False,True,3.2,17000.0,,
317,app_333,Brenda Rivera,brenda.rivera75@mail.com,531-44-6342,172.20.119.239,Female,1982-02-01,90254,85000,48,0.19,20643,83,0,0,False,True,5.3,73000.0,,
318,app_116,Emily Harris,emily.harris96@hotmail.com,671-84-8245,172.29.175.6,Female,14/08/1993,90224,102000,38,0.09,41035,740,0,0,False,False,,,algorithm_risk_score,
319,app_417,Patrick Green,patrick.green57@aol.com,852-28-8582,172.26.226.117,Male,1980-04-10,10072,63000,44,0.22,25271,1504,0,0,False,True,4.7,48000.0,,
320,app_316,Paul Brown,paul.brown98@aol.com,413-70-1353,172.17.253.4,Male,1989-02-07,10003,74000,16,0.3,25959,1416,0,0,False,False,,,insufficient_credit_history,
321,app_385,Sharon Thomas,sharon.thomas34@mail.com,229-81-3457,172.31.31.1,F,1979-12-24,90210,86000,44,0.39,27401,279,0,0,False,True,5.0,76000.0,,
322,app_318,Emma Thompson,emma.thompson42@gmail.com,839-40-5735,172.24.220.183,Female,1987-04-26,10011,68000,40,0.08,21717,868,0,0,False,False,,,algorithm_risk_score,
323,app_485,Margaret Taylor,margaret.taylor92@protonmail.com,741-12-7717,10.216.187.15,Female,24/10/1988,90256,108000,74,0.37,57352,929,0,0,False,True,3.7,72000.0,,
324,app_235,Donald Hill,donald.hill14@gmail.com,739-31-6047,192.168.244.146,Male,1997/08/31,10012,22000,16,0.28,12134,886,0,0,False,True,5.4,39000.0,,
325,app_375,Karen Brown,karen.brown39@aol.com,579-21-2895,192.168.221.138,Female,08/05/1984,90279,120000,64,0.37,50611,418,0,0,False,True,5.9,17000.0,,
326,app_455,Anthony Wilson,anthony.wilson95@gmail.com,564-81-2410,192.168.136.24,M,1981-02-13,10020,92000,64,0.12,29125,1371,0,0,False,True,5.1,59000.0,,
327,app_207,Betty White,betty.white53@gmail.com,633-70-2315,10.102.66.189,Female,06/20/2000,90201,62000,17,0.32,29372,2382,0,679,False,False,,,algorithm_risk_score,
328,app_006,Scott Wright,scott.wright39@outlook.com,158-53-3545,172.26.92.152,Male,1987-07-12,10048,82000,24,0.21,0,691,0,0,False,True,6.2,27000.0,,
329,app_339,Patricia Lopez,patricia.lopez90@icloud.com,187-21-4050,192.168.183.52,Female,1984/12/27,10081,107000,25,0.23,36367,732,0,0,False,True,4.8,15000.0,,
330,app_183,Patrick Lewis,patrick.lewis88@outlook.com,956-25-2870,192.168.39.77,Male,09/20/1998,10003,36000,12,0.17,1661,838,0,0,False,True,4.9,16000.0,,2024-01-15T00:00:00Z
331,app_096,Nicholas Roberts,nicholas.roberts5@protonmail.com,789-45-9885,10.185.208.12,M,1995-05-16,10014,84000,8,0.3,41724,298,0,0,False,False,,,algorithm_risk_score,
332,app_237,Nicholas Miller,nicholas.miller59@mail.com,266-19-6931,172.25.56.120,M,1995-05-14,10033,61000,30,0.33,20775,1112,0,0,False,False,,,algorithm_risk_score,
333,app_298,Eric Perez,eric.perez81@hotmail.com,610-35-3744,172.16.112.87,Male,1962-04-27,10089,94000,129,0.4,44612,1123,0,0,False,True,3.5,57000.0,,
334,app_026,Pamela Perez,pamela.perez96@outlook.com,512-39-4116,10.68.90.51,F,1981-06-14,90229,72000,69,0.31,34051,1114,0,0,False,True,3.2,20000.0,,
335,app_383,Richard Carter,richard.carter61@protonmail.com,893-66-4336,10.214.83.104,Male,1992-09-01,10058,62000,0,0.38,23113,452,0,0,False,True,4.9,43000.0,,
336,app_131,Janet Johnson,janet.johnson91@gmail.com,605-97-2230,10.245.40.15,F,1960-01-02,90286,85000,127,0.09,14930,1111,0,0,False,True,5.8,32000.0,,
337,app_440,Frank Young,frank.young21@mail.com,979-12-4442,172.20.230.209,Male,1990-01-01,10009,74000,80,0.28,25925,562,0,0,False,True,5.3,73000.0,,
338,app_138,Kevin Lopez,kevin.lopez85@protonmail.com,672-64-7149,192.168.36.21,Male,1963-08-01,10036,64000,56,0.24,26880,1524,0,0,True,False,,,algorithm_risk_score,
339,app_002,Kevin Roberts,kevin.roberts9@protonmail.com,992-61-4010,172.19.95.144,Male,1999-08-01,10020,41000,5,0.36,18200,533,0,0,False,False,,,algorithm_risk_score,
340,app_185,George Clark,george.clark73@aol.com,804-59-4925,10.178.229.242,Male,1984-05-10,10039,60000,65,0.34,38690,1348,0,0,False,True,5.6,24000.0,,2024-01-15T00:00:00Z
341,app_267,Donald Adams,donald.adams15@mail.com,177-32-2203,10.37.119.151,Male,1976-01-24,10056,82000,65,0.19,40258,1250,0,0,False,True,6.0,63000.0,,
342,app_112,Cynthia Rodriguez,cynthia.rodriguez5@icloud.com,323-67-4611,10.134.193.125,Female,1999-08-26,90207,56000,42,0.39,1863,1405,0,0,False,True,3.2,57000.0,,
343,app_030,Christopher Allen,christopher.allen95@hotmail.com,605-74-9223,172.20.144.30,Male,1989-03-12,10063,72000,30,0.37,28898,874,0,0,False,False,,,insufficient_credit_history,
344,app_018,Patrick Martinez,patrick.martinez51@hotmail.com,935-32-9047,192.168.65.254,Male,1991-12-23,10096,64000,18,0.2,11567,890,0,0,False,False,,,algorithm_risk_score,
345,app_239,Pamela Jackson,pamela.jackson33@gmail.com,501-16-9057,10.66.71.252,F,12/13/1970,90260,58000,118,0.25,10333,159,0,0,False,False,,,algorithm_risk_score,
346,app_053,Richard Sanchez,richard.sanchez9@hotmail.com,309-94-6280,192.168.186.248,Male,1986/11/29,10041,101000,48,0.17,52330,538,0,0,False,True,5.8,74000.0,,
347,app_341,Cynthia Anderson,cynthia.anderson96@gmail.com,871-61-4185,172.22.214.211,Female,1991-05-13,10035,63000,50,0.21,15639,363,0,0,False,False,,,algorithm_risk_score,
348,app_142,Eric Lee,eric.lee8@outlook.com,813-95-8373,172.19.216.226,Male,10/24/2001,10050,72000,66,0.34,15207,146,0,0,False,True,3.0,17000.0,,2024-01-15T00:00:00Z
349,app_035,Ashley Ramirez,ashley.ramirez39@yahoo.com,300-69-5628,192.168.199.159,Female,1975-03-01,90233,81000,37,0.07,35656,1556,0,0,False,True,5.3,40000.0,,
350,app_406,Thomas Jones,thomas.jones1@hotmail.com,496-11-4971,10.149.126.1,Male,1974/08/23,10099,106000,56,0.08,52422,274,0,0,False,True,5.4,18000.0,,
351,app_327,Karen Martinez,karen.martinez76@mail.com,338-35-5699,192.168.161.166,Female,1999-10-24,90261,40000,72,0.2,14626,1354,0,0,False,False,,,algorithm_risk_score,
352,app_066,Debra Young,debra.young83@icloud.com,816-55-7955,172.16.242.146,Female,1999/09/10,90214,28000,20,0.36,11680,531,0,0,False,False,,,algorithm_risk_score,
353,app_414,Brandon Williams,brandon.williams88@aol.com,732-68-4558,172.19.127.70,Male,1987-09-16,10012,76000,29,0.4,36303,794,0,0,False,True,5.2,57000.0,,
354,app_042,Joseph Lopez,joseph.lopez1@gmail.com,652-70-5530,192.168.91.142,Male,1990-05-04,10044,69000,43,0.41,15974,621,0,0,False,False,,,algorithm_risk_score,
355,app_374,Nancy Sanchez,nancy.sanchez75@gmail.com,637-82-2711,10.207.207.221,F,1969-12-26,90294,81000,41,0.17,13259,1137,0,0,False,False,,,algorithm_risk_score,
356,app_198,Robert Lee,robert.lee68@yahoo.com,306-62-4668,192.168.48.82,M,26/07/1996,10057,49000,0,0.12,21939,366,0,0,False,False,,,algorithm_risk_score,2024-01-15T00:00:00Z
357,app_182,Steven Roberts,steven.roberts81@outlook.com,766-23-5646,10.143.138.207,Male,1982-11-17,10096,102000,53,0.39,39743,633,0,0,False,True,2.9,40000.0,,2024-01-15T00:00:00Z
358,app_315,Matthew Campbell,matthew.campbell38@hotmail.com,384-63-3991,172.30.8.110,Male,1977/07/31,10027,81000,47,0.23,30944,760,0,0,False,False,,,algorithm_risk_score,
359,app_161,James Hernandez,james.hernandez26@gmail.com,279-33-8125,192.168.114.31,Male,2001-04-06,10067,40000,16,0.07,21612,155,0,0,False,False,,,algorithm_risk_score,2024-01-15T00:00:00Z
360,app_328,Raymond Nguyen,raymond.nguyen73@mail.com,759-78-1197,172.18.33.215,Male,1982-06-07,10076,93000,28,0.12,35502,733,0,0,False,True,3.7,66000.0,,
361,app_415,Patrick Martin,patrick.martin81@hotmail.com,122-39-5106,172.20.236.220,Male,1994-01-12,10002,105000,32,0.06,37428,1568,0,0,False,False,,,algorithm_risk_score,
362,app_199,Donald Garcia,donald.garcia71@hotmail.com,264-53-5742,192.168.142.118,M,1994-07-07,30008,68000,43,0.41,8346,709,0,0,False,False,,,algorithm_risk_score,2024-01-15T00:00:00Z
363,app_293,Lisa Garcia,lisa.garcia37@gmail.com,200-24-4510,172.27.233.233,Female,1978-07-28,90246,102000,95,0.08,16304,976,0,0,False,True,3.4,46000.0,,
364,app_227,Nicole Walker,nicole.walker5@outlook.com,401-38-9057,172.17.226.214,F,10/02/2002,90257,44000,26,0.22,26111,380,0,0,False,False,,,algorithm_risk_score,
365,app_021,Maria Rodriguez,maria.rodriguez24@protonmail.com,661-89-6961,192.168.224.244,Female,12/08/1982,90234,100000,96,0.11,29386,513,0,0,False,True,4.7,40000.0,,
366,app_233,Dorothy Nelson,dorothy.nelson99@mail.com,501-89-7625,172.30.238.65,F,1991-04-23,90232,70000,64,0.19,21220,363,0,0,False,True,4.4,42000.0,,
367,app_098,Justin Young,justin.young47@hotmail.com,935-12-2949,172.26.124.154,M,1965-01-17,10006,92000,92,0.38,34427,1506,0,0,False,False,,,algorithm_risk_score,
368,app_482,Joseph Sanchez,joseph.sanchez55@mail.com,706-13-4523,192.168.39.181,M,08/12/1975,10008,98000,61,0.33,23017,970,0,0,False,False,,,high_dti_ratio,
369,app_146,Amy Flores,sarah.smith@,577-59-1479,10.4.113.112,Female,1970-04-26,90262,79000,102,0.2,24961,760,0,0,False,True,2.7,61000.0,,2024-01-15T00:00:00Z
370,app_140,Joseph Taylor,joseph.taylor79@mail.com,876-10-8698,172.20.105.89,M,1973-06-27,10047,45000,76,0.15,16933,802,0,0,False,False,,,algorithm_risk_score,
371,app_431,Anna Martin,anna.martin93@mail.com,597-24-6392,10.150.224.185,Female,08/02/1960,90203,68000,129,0.4,24830,1290,0,0,False,False,,,algorithm_risk_score,
372,app_287,Janet Johnson,janet.johnson88@aol.com,205-59-5076,10.46.31.230,Female,1980-09-19,90285,105000,82,0.35,31931,902,0,0,False,True,6.1,43000.0,,
373,app_244,David Nguyen,david.nguyen10@gmail.com,821-96-5629,172.23.242.225,Male,17/03/1996,10074,79000,56,0.08,17047,500,0,0,False,True,3.2,26000.0,,
374,app_113,Melissa Nelson,melissa.nelson5@mail.com,599-53-4517,10.163.154.138,Female,1997-04-18,90272,40000,45,0.22,11728,1082,0,0,False,False,,,algorithm_risk_score,
375,app_136,Edward Taylor,edward.taylor43@outlook.com,934-73-3533,192.168.88.82,Male,1993-12-13,10026,29000,43,0.36,9624,1990,0,0,True,True,5.8,72000.0,,
376,app_152,Alexander Rodriguez,alexander.rodriguez71@outlook.com,938-80-5542,10.167.213.23,Male,2001-07-27,10012,46000,26,0.16,21942,893,0,0,False,True,4.7,19000.0,,2024-01-15T00:00:00Z
377,app_022,James Allen,james.allen60@protonmail.com,429-40-8330,192.168.34.174,Male,1972-05-15,10081,99000,94,0.09,43381,237,0,0,False,True,2.9,35000.0,,
378,app_048,Andrew Jones,andrew.jones20@hotmail.com,488-99-5520,172.18.247.172,M,08/26/1983,10064,107000,36,0.2,30597,584,0,0,False,True,5.6,47000.0,,
379,app_329,Betty Martinez,betty.martinez42@mail.com,794-64-7602,172.16.109.93,F,1966-10-06,90247,55000,85,0.42,20278,546,0,0,False,False,,,algorithm_risk_score,
380,app_461,Shirley Robinson,shirley.robinson11@yahoo.com,934-39-1807,192.168.85.100,F,1997-06-20,90280,46000,38,0.28,13390,836,0,0,False,False,,,algorithm_risk_score,
381,app_045,Jennifer Thomas,jennifer.thomas38@protonmail.com,848-81-7036,172.16.244.182,F,1964-12-22,90237,76000,82,0.21,25982,390,0,0,False,False,,,algorithm_risk_score,
382,app_405,Stephanie Hill,stephanie.hill77@gmail.com,694-77-8788,172.26.24.219,Female,1989-09-05,90202,48000,13,0.38,964,1769,0,0,False,False,,,high_dti_ratio,
383,app_001,Stephanie Nguyen,stephanie.nguyen47@mail.com,427-90-1892,10.121.120.213,Female,1986-05-27,90230,102000,37,0.42,0,576,0,0,False,False,,,high_dti_ratio,
384,app_089,Janet Wright,janet.wright48@gmail.com,988-25-1177,10.12.86.45,F,02/10/1979,90251,93000,98,0.22,23117,1200,0,0,False,True,5.5,53000.0,,
385,app_197,Amanda Brown,amanda.brown31@icloud.com,885-43-6142,192.168.85.229,Female,1970/04/15,90284,80000,83,0.21,37307,504,0,0,False,False,,,algorithm_risk_score,2024-01-15T00:00:00Z
386,app_368,Robert Hall,robert.hall89@mail.com,262-36-4877,10.81.51.193,Male,1996-08-27,10045,29000,0,0.22,5045,521,0,0,False,False,,,algorithm_risk_score,
387,app_378,Jeffrey Baker,jeffrey.baker68@aol.com,868-86-8190,10.161.120.154,Male,1968-04-04,10034,131000,48,0.18,63712,523,0,0,False,True,4.3,56000.0,,
388,app_325,Lisa Nguyen,lisa.nguyen45@protonmail.com,217-40-8640,192.168.54.67,Female,01/11/1981,10043,79000,63,0.39,27810,191,0,0,False,False,,,algorithm_risk_score,
389,app_041,Linda Rodriguez,linda.rodriguez19@hotmail.com,456-57-5365,172.28.24.244,F,1972-10-10,90205,126000,76,0.06,85166,591,0,0,False,True,3.4,45000.0,,
390,app_009,Heather Smith,heather.smith97@gmail.com,476-51-2722,192.168.237.76,Female,1989-11-20,90261,92000,15,0.08,39921,718,0,0,False,True,5.9,27000.0,,
391,app_470,Kenneth Wright,kenneth.wright74@hotmail.com,588-85-4126,172.17.153.140,Male,1984-04-01,10062,66000,40,0.43,32402,1037,0,0,False,True,3.4,35000.0,,
392,app_095,Jack Sanchez,jack.sanchez68@aol.com,130-62-7748,192.168.112.200,M,1986-05-12,10049,116000,58,0.39,53274,804,0,0,False,True,5.0,51000.0,,
393,app_055,Scott Lopez,scott.lopez69@gmail.com,495-48-2129,172.28.222.9,Male,1978-11-11,10009,104000,51,0.16,52179,1293,0,0,False,True,4.3,51000.0,,
394,app_428,Jerry Wilson,jerry.wilson60@icloud.com,112-19-6168,192.168.155.6,M,1963-08-02,10053,103000,78,0.19,29305,68,0,0,False,True,4.0,74000.0,,
395,app_366,Catherine Campbell,catherine.campbell57@hotmail.com,352-74-1939,192.168.20.35,Female,1990-11-30,90211,45000,47,0.34,19272,641,0,0,False,False,,,algorithm_risk_score,
396,app_187,Andrew Lewis,andrew.lewis53@aol.com,875-49-5940,192.168.117.114,M,1990-06-27,10085,67000,52,0.3,31102,428,0,0,False,False,,,algorithm_risk_score,2024-01-15T00:00:00Z
397,app_188,Elizabeth Jackson,elizabeth.jackson75@gmail.com,884-36-9087,172.22.91.113,Female,1987-04-03,90263,98000,64,0.17,45696,718,0,0,False,True,2.7,27000.0,,2024-01-15T00:00:00Z
398,app_129,Jessica Jackson,jessica.jackson10@mail.com,734-50-1889,10.220.105.242,Female,1985-05-18,10059,108000,54,0.17,30185,334,0,0,False,True,2.8,30000.0,,
399,app_091,Gregory Martin,gregory.martin98@protonmail.com,647-30-3311,10.64.161.126,Male,04/11/1988,90218,95000,36,0.12,33444,542,0,0,False,True,4.9,45000.0,,
400,app_319,Barbara Green,barbara.green70@aol.com,439-47-7955,172.22.198.197,F,1995-08-01,90211,55000,33,0.26,12428,568,0,0,False,False,,,insufficient_credit_history,
401,app_488,Rachel Moore,rachel.moore12@yahoo.com,366-85-5787,172.28.143.21,Female,1999-12-14,90201,33000,0,0.2,7021,1484,0,0,False,False,,,algorithm_risk_score,
402,app_295,George Lopez,george.lopez85@protonmail.com,312-66-6584,172.22.114.118,Male,1988-02-20,10070,98000,56,0.3,47469,1380,706,0,False,True,6.5,18000.0,,
403,app_256,William Wright,william.wright77@icloud.com,617-29-5383,192.168.243.142,Male,03/05/1995,10051,55000,18,0.23,13079,257,0,0,False,True,3.7,69000.0,,
404,app_221,Amy Robinson,amy.robinson52@aol.com,607-39-7447,192.168.84.247,Female,2000-04-21,90247,59000,34,0.45,17248,158,0,0,False,False,,,insufficient_credit_history,
405,app_139,George Garcia,george.garcia25@yahoo.com,864-96-8449,10.184.140.226,Male,1972-12-13,10006,88000,76,0.06,25968,617,0,0,False,False,,,algorithm_risk_score,
406,app_038,Patrick Nguyen,patrick.nguyen53@gmail.com,596-76-2147,192.168.233.224,Male,1979-04-06,10012,125000,27,0.14,19147,201,0,0,False,True,5.5,35000.0,,
407,app_495,Cynthia Baker,cynthia.baker91@gmail.com,197-64-9441,172.22.234.154,Female,1963-05-16,10069,71000,80,0.34,24928,441,0,0,False,True,4.8,68000.0,,
408,app_480,Gregory Davis,gregory.davis23@icloud.com,854-74-6180,192.168.243.203,Male,1969-11-01,10001,104000,70,0.19,25163,171,0,0,False,True,3.9,68000.0,,
409,app_202,Mark Taylor,mark.taylor69@mail.com,948-21-4380,192.168.237.127,M,1996-02-24,10097,62000,29,0.11,14258,848,0,0,False,True,5.8,64000.0,,
410,app_209,Charles Jackson,charles.jackson70@gmail.com,725-13-6067,10.88.153.43,Male,1988/03/16,10010,106000,51,0.15,51382,1406,0,0,False,True,5.2,59000.0,,
411,app_426,Dorothy Perez,dorothy.perez96@outlook.com,402-41-6717,10.3.22.225,Female,11/03/1970,90255,78000,105,0.09,49213,369,0,0,False,True,2.8,20000.0,,
412,app_203,Joseph Allen,joseph.allen79@gmail.com,234-34-4011,172.22.253.28,Male,1993-10-29,10093,58000,47,0.44,21458,645,0,0,False,True,3.0,51000.0,,
413,app_147,John Harris,john.harris87@hotmail.com,194-73-2525,10.177.132.73,M,1978-08-16,10092,79000,67,0.43,41974,1779,0,0,False,True,4.9,65000.0,,2024-01-15T00:00:00Z
414,app_069,Stephanie Allen,stephanie.allen32@mail.com,916-13-8007,192.168.98.191,Female,1961-04-14,90237,98000,93,0.25,11645,540,0,0,False,False,,,algorithm_risk_score,
415,app_395,Sandra Roberts,sandra.roberts28@yahoo.com,697-34-2116,192.168.183.213,Female,1985-09-26,90226,151000,3,0.08,72478,818,0,0,False,True,4.2,46000.0,,
416,app_123,Helen Martinez,helen.martinez39@gmail.com,933-63-8809,10.153.125.202,F,1971/03/31,90272,87000,82,0.23,39088,779,0,0,False,False,,,algorithm_risk_score,
417,app_087,Catherine Campbell,catherine.campbell75@yahoo.com,499-29-5726,10.200.71.18,Female,1987-01-16,90247,94000,53,0.1,48204,780,0,0,False,True,3.2,35000.0,,
418,app_487,Alexander Robinson,alexander.robinson55@yahoo.com,430-74-1011,172.16.177.5,Male,1986-10-29,10057,60000,16,0.24,22759,738,0,0,False,False,,,algorithm_risk_score,
419,app_046,Sandra Nelson,sandra.nelson20@mail.com,878-19-2678,192.168.226.197,Female,1977-05-13,90231,122000,44,0.29,34688,1120,0,0,False,False,,,algorithm_risk_score,
420,app_058,James King,james.king83@icloud.com,449-13-7773,192.168.193.101,Male,03/16/1970,10067,83000,114,0.35,50490,504,0,0,False,True,2.8,61000.0,,
421,app_359,Stephanie King,stephanie.king52@hotmail.com,887-89-1075,172.21.62.38,F,1997-03-09,90233,65000,43,0.18,13540,906,0,0,False,False,,,algorithm_risk_score,
422,app_344,Edward Campbell,edward.campbell91@outlook.com,103-37-9074,192.168.44.92,M,2002/01/18,30029,27000,39,0.1,3885,751,0,0,False,False,,,low_income,
423,app_124,Samuel Wright,samuel.wright1@icloud.com,419-22-4481,172.29.74.118,Male,18/01/1991,10025,65000,54,0.18,11237,288,0,0,False,True,4.3,49000.0,,
424,app_277,Jessica Nguyen,jessica.nguyen37@icloud.com,420-57-4295,172.19.191.150,Female,22/11/1960,90206,75000,108,0.14,22838,222,0,0,False,True,6.4,23000.0,,
425,app_044,James Brown,james.brown50@mail.com,181-41-8267,192.168.158.107,Male,1992-02-02,10021,73000,50,0.07,19027,526,0,0,False,False,,,algorithm_risk_score,
426,app_190,Heather White,heather.white42@icloud.com,217-44-8191,192.168.242.9,Female,1999-10-05,90297,0,0,0.14,19603,1389,0,0,False,False,,,algorithm_risk_score,2024-01-15T00:00:00Z
427,app_373,Sharon Ramirez,sharon.ramirez48@outlook.com,620-42-3577,192.168.182.177,Female,1988-07-31,90273,84000,5,0.3,19050,1261,0,0,False,True,5.1,37000.0,,
428,app_355,Jack Mitchell,jack.mitchell87@protonmail.com,353-53-1904,172.30.107.103,Male,1974-07-24,90225,100000,73,0.35,42888,777,0,0,False,True,4.6,24000.0,,
429,app_457,Rebecca Roberts,rebecca.roberts71@icloud.com,713-43-5812,10.38.185.33,Female,11/18/1964,90270,126000,95,0.34,55610,1653,0,444,False,True,6.2,34000.0,,
430,app_074,Paul Flores,paul.flores81@hotmail.com,385-49-5779,192.168.22.86,Male,28/03/1999,10033,39000,82,0.19,12904,711,194,0,False,False,,,low_income,
431,app_312,Donald Rodriguez,donald.rodriguez39@protonmail.com,125-28-8331,172.17.36.15,Male,1995-03-11,10079,80000,0,0.39,12438,1216,0,0,False,True,3.3,23000.0,,
432,app_411,Thomas Gonzalez,thomas.gonzalez89@icloud.com,199-54-1475,172.21.242.114,Male,1994/03/21,10041,64000,26,0.3,0,879,0,0,False,True,5.1,40000.0,,
433,app_390,Mary Nelson,mary.nelson83@yahoo.com,548-73-9755,10.72.130.125,Female,1978-07-11,90224,68000,68,0.2,12310,630,0,0,False,True,5.3,63000.0,,
434,app_013,Heather Davis,heather.davis26@aol.com,941-17-4706,172.21.115.246,Female,1989-08-23,90218,57000,18,0.45,28706,335,0,0,False,True,3.9,70000.0,,
435,app_401,Daniel Walker,daniel.walker89@gmail.com,751-65-2036,172.27.207.134,Male,06/03/1972,10038,103000,29,0.39,21830,355,0,0,False,False,,,high_dti_ratio,
436,app_313,Laura Jones,laura.jones25@yahoo.com,473-60-3268,10.199.251.176,F,1991-03-14,90298,112000,15,0.08,39223,1704,0,0,False,True,4.6,52000.0,,
437,app_418,Rachel King,rachel.king69@icloud.com,107-92-5280,192.168.65.23,Female,05/31/1975,90272,112000,82,0.05,70888,197,0,0,False,True,6.2,36000.0,,
438,app_141,Ronald Johnson,ronald.johnson14@gmail.com,806-19-9489,192.168.175.83,Male,1982-08-19,10002,125000,39,0.37,72682,399,0,0,False,True,3.2,37000.0,,2024-01-15T00:00:00Z
439,app_105,Laura Green,laura.green44@mail.com,126-24-8122,10.54.152.20,Female,1986-01-28,90243,116000,22,0.2,69276,1080,0,0,False,True,3.6,75000.0,,
440,app_159,Daniel Gonzalez,daniel.gonzalez84@aol.com,322-72-6023,192.168.123.26,Male,11/10/1960,10084,107000,89,0.22,61596,1085,0,0,False,True,6.1,58000.0,,2024-01-15T00:00:00Z
441,app_051,Nicholas Thompson,nicholas.thompson68@icloud.com,700-28-7948,172.16.4.236,M,07/15/1999,10060,35000,77,0.2,9646,251,0,0,False,False,,,low_income,2027-01-20T00:00:00Z
442,app_229,Barbara Campbell,barbara.campbell80@yahoo.com,731-96-9697,172.23.22.89,Female,2000-07-31,90289,39000,41,0.42,18019,1045,0,0,False,True,4.1,38000.0,,
443,app_349,Gregory King,gregory.king61@outlook.com,955-57-2824,192.168.140.62,Male,02/23/1989,10087,78000,44,0.34,8641,1030,0,0,False,True,6.3,19000.0,,
444,app_025,Rebecca Walker,rebecca.walker90@aol.com,501-69-2266,192.168.166.120,Female,1965-11-07,90284,72000,63,0.25,33294,383,0,0,False,False,,,algorithm_risk_score,
445,app_456,David Jones,david.jones79@yahoo.com,968-66-9483,172.24.150.136,Male,1979-05-02,10070,84000,24,0.34,38163,611,0,0,False,True,6.5,74000.0,,
446,app_111,Raymond Jones,raymond.jones74@icloud.com,191-64-5825,192.168.71.115,M,1999-09-05,10063,42000,55,0.26,9507,1091,0,0,False,True,3.2,70000.0,,
447,app_180,Justin Green,justin.green48@protonmail.com,228-49-1561,10.20.49.18,Male,1969/10/14,10002,111000,52,0.43,30253,1221,614,0,False,False,,,algorithm_risk_score,2024-01-15T00:00:00Z
448,app_350,Linda Adams,,356-98-8263,10.207.183.196,Female,,90291,89000,52,0.2,14377,1546,0,0,False,True,4.1,67000.0,,
449,app_061,Jack Miller,jack.miller8@mail.com,127-48-3577,192.168.189.169,M,20/04/1985,10073,59000,54,0.27,27425,858,0,0,False,True,4.0,28000.0,,
450,app_370,Alexander Hernandez,alexander.hernandez88@yahoo.com,113-57-7065,10.196.26.102,M,04/12/1975,10005,126000,41,0.05,60601,1505,0,0,False,True,5.9,48000.0,,
451,app_121,Charles Rivera,charles.rivera57@aol.com,481-83-3837,10.184.42.195,Male,05/21/1984,10020,90000,58,0.11,34768,1731,0,0,False,True,3.3,66000.0,,
