_id,full_name,email,ssn,ip_address,gender,date_of_birth,age,zip_code,annual_income,income_imputed,credit_history_months,credit_history_months_flag,debt_to_income,dti_flag,savings_balance,total_spend,alcohol_spend,gambling_spend,had_adult_entertainment_raw,loan_approved,interest_rate,approved_amount,rejection_reason,processing_timestamp,email_missing,ssn_missing,dob_missing,timestamp_missing,ssn_conflict,cross_field_flag,decision_inconsistent_flag,neg_savings_flag,dti_reason_flag,timestamp_implausible,timestamp_too_early,timestamp_too_late,timestamp_stale
app_340,Samantha Allen,samantha.allen89@protonmail.com,334-78-8984,172.26.145.134,Female,1988-12-09,37.0,90238,107000.0,False,56,False,0.18,False,45341,1047,0,0,False,True,4.3,33000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_353,Lisa Jones,lisa.jones93@outlook.com,195-45-8451,10.228.14.60,Female,1996-03-26,29.0,10069,73000.0,False,26,False,0.24,False,23924,836,0,0,False,False,,,algorithm_risk_score,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_031,Frank Baker,frank.baker87@icloud.com,216-52-4471,172.28.35.177,Male,1973-05-05,52.0,90258,79000.0,False,83,False,0.36,False,17700,537,0,0,False,True,4.4,51000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_332,Timothy Green,timothy.green52@hotmail.com,677-21-7073,10.114.65.83,Male,1981-09-28,44.0,10025,119000.0,False,70,False,0.19,False,43950,810,0,0,False,True,6.3,52000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_085,Barbara Brown,barbara.brown97@yahoo.com,435-96-5496,10.229.154.59,Female,2000-01-12,26.0,90234,37000.0,False,5,False,0.15,False,18428,1398,0,0,False,False,,,insufficient_credit_history,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_176,Steven Lee,steven.lee49@mail.com,952-58-1833,192.168.177.187,Male,1989-07-26,36.0,10058,91000.0,False,60,False,0.22,False,46039,300,0,0,False,True,4.9,35000.0,,2024-01-15T00:00:00Z,False,False,False,False,False,False,False,False,False,False,False,False,True
app_381,Patricia Adams,patricia.adams53@aol.com,498-99-6200,10.248.165.138,Female,1995-01-08,31.0,90209,82000.0,False,51,False,0.19,False,32404,289,0,0,False,False,,,algorithm_risk_score,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_471,Nicholas Lewis,nicholas.lewis84@yahoo.com,352-53-7529,10.197.113.236,Male,1979-12-26,46.0,10032,80000.0,False,61,False,0.08,False,9728,224,0,0,False,True,2.7,50000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_236,Amy Torres,amy.torres56@yahoo.com,760-35-4986,10.4.65.185,Female,2002-04-24,23.0,90296,62000.0,False,4,False,0.25,False,25550,1300,0,0,False,True,6.2,23000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_102,Edward Rivera,edward.rivera86@gmail.com,747-44-8460,192.168.182.247,Male,1993-12-27,32.0,90279,76000.0,False,25,False,0.2,False,20000,320,0,0,False,True,3.2,22000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_400,Mary Jackson,mary.jackson36@yahoo.com,760-50-5199,192.168.109.56,Female,2000-06-24,25.0,30034,48000.0,False,0,False,0.28,False,5953,181,0,0,False,True,4.7,27000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_259,Debra Harris,debra.harris54@aol.com,397-87-5682,192.168.219.135,Female,1964-02-29,62.0,90260,94000.0,False,92,False,0.27,False,54425,549,0,0,False,True,6.0,44000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_196,Rachel Hernandez,rachel.hernandez83@yahoo.com,798-57-4126,10.7.164.75,Female,1995-04-17,30.0,90225,88000.0,False,19,False,0.26,False,12943,1952,0,0,False,True,6.4,47000.0,,2024-01-15T00:00:00Z,False,False,False,False,False,False,False,False,False,False,False,False,True
app_387,Kimberly Clark,kimberly.clark21@aol.com,461-84-7853,10.72.175.55,Female,1986-09-17,39.0,90243,83000.0,False,46,False,0.41,False,17222,1948,757,0,False,True,5.4,23000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_250,Mark Walker,mark.walker39@protonmail.com,165-64-6386,172.19.52.123,Male,1997-04-25,28.0,10048,68000.0,False,37,False,0.06,False,48618,430,0,0,False,True,5.6,33000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_225,George Clark,george.clark56@mail.com,745-55-9936,10.159.91.211,Male,2001-01-03,25.0,30017,22000.0,False,0,False,0.28,False,3918,153,0,0,False,False,,,algorithm_risk_score,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_067,Scott Wilson,scott.wilson54@gmail.com,760-63-1612,192.168.141.24,Male,1997-05-07,28.0,10031,39000.0,False,36,False,0.37,False,10486,186,0,0,False,True,4.3,56000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_337,Michelle Garcia,michelle.garcia72@protonmail.com,884-71-2102,10.253.246.138,Female,1993-07-26,32.0,90237,100000.0,False,60,False,0.41,False,56840,312,0,0,False,True,5.7,45000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_081,Kimberly Rodriguez,kimberly.rodriguez29@hotmail.com,560-36-1890,192.168.181.17,Female,1993-06-16,32.0,10053,41000.0,False,8,False,0.32,False,13208,519,0,0,False,False,,,high_dti_ratio,,False,False,False,True,False,True,False,False,True,False,False,False,False
app_434,Edward Flores,edward.flores2@icloud.com,565-99-4837,192.168.194.45,Male,1999-10-08,26.0,10050,35000.0,False,0,False,0.27,False,14397,644,0,0,False,False,,,algorithm_risk_score,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_397,Kimberly Jackson,kimberly.jackson7@aol.com,490-86-7662,172.27.220.170,Female,1980-12-21,45.0,90295,133000.0,False,113,False,0.35,False,39164,730,0,0,False,True,3.0,63000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_050,Amanda Brown,amanda.brown92@yahoo.com,695-46-5371,172.30.31.249,Female,1994-05-06,31.0,90267,30000.0,False,49,False,0.06,False,9588,519,0,0,False,True,2.5,48000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_220,Anthony Johnson,anthony.johnson10@yahoo.com,795-39-2227,192.168.31.81,Male,1987-11-21,38.0,10034,121000.0,False,48,False,0.17,False,18326,484,0,0,False,False,,,algorithm_risk_score,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_171,Amy Rivera,amy.rivera53@mail.com,361-95-9120,172.19.104.23,Female,1996-05-08,29.0,90252,104000.0,False,47,False,0.32,False,16227,461,0,0,False,True,6.2,78000.0,,2024-01-15T00:00:00Z,False,False,False,False,False,False,False,False,False,False,False,False,True
app_017,Nicole Allen,nicole.allen46@outlook.com,974-39-2580,192.168.15.187,Female,1995-02-11,31.0,90282,109000.0,False,60,False,0.15,False,40059,996,0,125,False,True,6.1,55000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_304,Pamela Nelson,pamela.nelson7@aol.com,117-67-6540,10.224.21.213,Female,1981-08-06,44.0,90208,106000.0,False,69,False,0.2,False,51392,62,0,0,False,False,,,algorithm_risk_score,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_462,Debra Gonzalez,debra.gonzalez91@protonmail.com,364-67-3550,172.31.18.200,Female,1966-02-17,60.0,90278,91000.0,False,78,False,0.18,False,25979,1372,0,0,False,True,2.8,60000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_103,Debra Torres,debra.torres21@yahoo.com,607-72-9550,172.30.61.68,Female,1977-02-19,49.0,10085,148000.0,False,56,False,0.25,False,61857,693,0,0,False,True,4.3,48000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_090,Amanda Perez,amanda.perez24@icloud.com,757-82-3322,192.168.29.216,Female,1991-05-25,34.0,90297,46000.0,False,41,False,0.05,False,25176,1610,0,0,False,True,4.4,67000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_094,Kenneth Scott,kenneth.scott82@outlook.com,693-48-2032,10.175.210.27,Male,1986-11-03,39.0,10092,111000.0,False,44,False,0.43,False,47525,1894,0,0,False,True,4.3,28000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_343,Susan Moore,susan.moore71@protonmail.com,507-29-9393,192.168.113.193,Female,1979-05-02,46.0,90275,96000.0,False,26,False,0.18,False,33687,257,0,0,False,False,,,insufficient_credit_history,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_334,Raymond Martinez,raymond.martinez88@hotmail.com,251-97-3004,172.27.74.105,Male,1979-12-01,46.0,10004,83000.0,False,29,False,0.1,False,42204,794,0,0,False,True,4.4,57000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_403,William Davis,william.davis38@yahoo.com,636-51-1389,192.168.227.127,Male,1977-01-19,49.0,10054,138000.0,False,96,False,0.09,False,55499,291,0,0,False,False,,,algorithm_risk_score,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_447,Jerry Nguyen,jerry.nguyen71@aol.com,799-19-9143,172.23.251.177,Male,1964-02-22,62.0,10071,77000.0,False,48,False,0.19,False,28600,139,0,0,False,True,6.2,22000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_291,Dennis Rivera,dennis.rivera40@icloud.com,786-56-7935,10.35.42.14,Male,1990-05-29,35.0,10070,79000.0,False,44,False,0.41,False,19247,684,0,0,False,True,4.3,67000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_219,Shirley Davis,shirley.davis94@yahoo.com,994-53-6088,10.71.231.137,Female,1983-11-05,42.0,90225,99000.0,False,28,False,0.09,False,66409,423,0,0,False,False,,,insufficient_credit_history,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_478,Christine Young,christine.young13@hotmail.com,558-88-5577,192.168.174.101,Female,1994-06-30,31.0,90294,74000.0,False,21,False,0.28,False,21504,624,0,0,False,True,2.9,52000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_125,Sharon Martinez,sharon.martinez70@hotmail.com,513-27-3988,10.188.66.157,Female,1988-06-25,37.0,90203,77000.0,False,72,False,0.36,False,30414,385,0,0,False,False,,,algorithm_risk_score,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_242,Raymond Davis,raymond.davis31@outlook.com,493-70-3412,172.26.163.12,Male,1993-01-11,33.0,90273,51000.0,False,84,False,0.42,False,28348,1177,0,0,False,False,,,algorithm_risk_score,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_423,Charles Hill,charles.hill58@outlook.com,697-56-2746,192.168.76.175,Male,1992-08-16,33.0,10026,103000.0,False,66,False,0.28,False,40301,768,0,0,False,True,3.6,41000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_438,Ryan Jones,ryan.jones94@protonmail.com,585-89-1335,192.168.173.123,Male,1995-12-19,30.0,10090,38000.0,False,35,False,0.22,False,7228,1493,0,0,False,False,,,algorithm_risk_score,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_077,Deborah Campbell,deborah.campbell7@icloud.com,199-17-5138,172.19.144.24,Female,1994-01-07,32.0,90275,86000.0,False,27,False,0.15,False,41449,878,0,0,False,False,,,algorithm_risk_score,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_194,Ashley Allen,ashley.allen44@protonmail.com,811-74-5906,10.92.26.69,Female,1992-03-16,33.0,90223,80000.0,False,3,False,0.09,False,32385,224,0,0,False,False,,,algorithm_risk_score,2024-01-15T00:00:00Z,False,False,False,False,False,False,False,False,False,False,False,False,True
app_004,Karen Nelson,karen.nelson35@outlook.com,486-50-5539,172.31.79.76,Female,1995-02-28,31.0,90217,69000.0,False,9,False,0.41,False,10327,1139,0,0,False,False,,,high_dti_ratio,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_189,Christopher Anderson,christopher.anderson49@protonmail.com,538-69-7345,10.238.76.188,Male,1966-05-31,59.0,90255,95000.0,False,71,False,0.06,False,41414,761,0,0,False,True,5.5,39000.0,,2024-01-15T00:00:00Z,False,False,False,False,False,False,False,False,False,False,False,False,True
app_357,Rebecca Wright,rebecca.wright9@mail.com,293-82-3507,10.172.238.52,Female,1992-09-28,33.0,30007,76000.0,False,3,False,0.09,False,33537,889,0,0,False,False,,,insufficient_credit_history,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_281,Timothy Davis,timothy.davis7@outlook.com,971-87-5125,172.17.250.191,Male,1988-09-06,37.0,10071,99000.0,False,26,False,0.29,False,39634,527,0,0,False,True,5.9,47000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_034,Larry Williams,larry.williams47@protonmail.com,142-17-2501,172.20.137.145,Male,1985-05-15,40.0,10013,88000.0,False,53,False,0.36,False,38528,358,0,0,False,True,4.0,68000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_451,Gary Gonzalez,gary.gonzalez21@icloud.com,237-86-8164,192.168.184.20,Male,1981-07-13,44.0,10020,101000.0,False,49,False,0.12,False,24958,733,0,0,False,True,3.1,40000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_011,Linda Martin,linda.martin88@hotmail.com,471-84-3299,10.244.191.172,Female,1992-12-30,33.0,90205,89000.0,False,5,False,0.31,False,24246,857,0,0,False,False,,,algorithm_risk_score,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_469,Sandra Garcia,sandra.garcia94@protonmail.com,470-66-7883,192.168.232.123,Female,1997-03-01,29.0,90218,47000.0,False,11,False,0.38,False,21972,673,0,0,False,False,,,algorithm_risk_score,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_248,Susan Clark,susan.clark76@outlook.com,759-56-5500,10.196.31.120,Female,1963-12-07,62.0,90258,84000.0,False,111,False,0.2,False,41525,620,0,0,False,False,,,algorithm_risk_score,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_311,Anna Jones,anna.jones21@gmail.com,439-27-7275,172.18.235.175,Female,2001-10-02,24.0,90234,85432.789123,False,22,False,0.43,False,11285,1001,0,0,False,True,4.2,44000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_362,Michelle Anderson,michelle.anderson65@gmail.com,756-79-8536,192.168.124.18,Female,2000-12-24,25.0,90279,70000.0,False,18,False,0.1,False,35720,479,0,0,False,False,,,algorithm_risk_score,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_445,Sarah Adams,sarah.adams85@hotmail.com,325-39-8274,192.168.193.100,Female,1958-09-21,67.0,90219,86000.0,False,71,False,0.14,False,17179,862,0,0,False,True,3.1,79000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_211,Barbara Martin,barbara.martin84@mail.com,112-31-7412,172.28.207.224,Female,1988-08-19,37.0,90222,112000.0,False,75,False,0.08,False,62775,136,0,0,False,False,,,algorithm_risk_score,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_118,Dorothy Perez,dorothy.perez34@gmail.com,132-21-8550,192.168.87.39,Female,1959-01-01,67.0,30038,110000.0,False,87,False,0.34,False,47222,963,0,0,False,False,,,algorithm_risk_score,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_496,Rachel Miller,rachel.miller69@protonmail.com,953-69-6408,10.194.95.93,Female,1979-11-12,46.0,90211,87000.0,False,40,False,0.31,False,23949,175,0,0,False,True,6.2,25000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_282,Lisa Baker,lisa.baker23@mail.com,377-29-6956,192.168.209.25,Female,1978-03-07,48.0,30017,118000.0,False,66,False,0.07,False,32286,399,0,0,False,False,,,algorithm_risk_score,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_300,Ashley Scott,ashley.scott88@mail.com,638-10-7462,192.168.4.136,Female,1990-06-11,35.0,10094,75000.0,False,0,False,0.39,False,40180,1199,0,0,False,True,3.5,36000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_253,Barbara Allen,barbara.allen1@mail.com,497-28-5851,172.30.65.21,Female,1970-08-11,55.0,90241,93000.0,False,91,False,0.29,False,27309,223,0,0,False,False,,,algorithm_risk_score,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_393,Brandon Clark,brandon.clark68@mail.com,644-43-8722,172.27.210.50,Male,1997-08-08,28.0,10048,58000.0,False,21,False,0.14,False,10886,2061,0,0,False,False,,,insufficient_credit_history,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_292,Paul Rivera,paul.rivera53@hotmail.com,220-19-6890,10.5.165.220,Male,1984-03-23,41.0,10002,105000.0,False,125,False,0.24,False,63682,529,0,0,False,True,5.5,53000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_120,Carolyn Martin,,,,Female,,,90240,103000.0,False,96,False,0.45,False,26517,1398,0,0,False,False,,,algorithm_risk_score,,True,True,True,True,False,False,False,False,False,False,False,False,False
app_068,Emily Lopez,john.doe@invalid,641-36-7605,172.19.231.218,Female,1993-09-05,32.0,90282,75000.0,False,30,False,0.31,False,40791,765,0,0,False,True,4.9,20000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_157,Brenda Brown,brenda.brown63@gmail.com,237-95-4979,192.168.249.111,Female,1982-12-30,43.0,10015,110000.0,False,34,False,0.11,False,38281,1033,0,646,False,True,5.9,51000.0,,2024-01-15T00:00:00Z,False,False,False,False,False,False,False,False,False,False,False,False,True
app_158,Maria Harris,maria.harris38@outlook.com,456-33-1025,172.29.126.102,Female,1994-12-08,31.0,90286,74000.0,False,31,False,0.38,False,27666,2266,0,0,False,False,,,algorithm_risk_score,2024-01-15T00:00:00Z,False,False,False,False,False,False,False,False,False,False,False,False,True
app_409,Jennifer Anderson,jennifer.anderson21@icloud.com,841-30-7960,192.168.11.106,Female,1988-03-18,37.0,90292,100000.0,False,70,False,0.18,False,15473,577,0,0,False,True,2.8,20000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_150,Barbara Smith,barbara.smith46@aol.com,740-83-3254,172.19.176.111,Female,1980-08-10,45.0,90208,106000.0,False,49,False,0.25,False,38059,858,0,0,False,True,3.0,38000.0,,2024-01-15T00:00:00Z,False,False,False,False,False,False,False,False,False,False,False,False,True
app_213,Matthew Sanchez,matthew.sanchez19@gmail.com,159-79-2670,172.22.75.182,Male,1999-09-23,26.0,10071,54000.0,False,31,False,0.13,False,17081,522,0,0,False,True,5.1,56000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_361,Steven Harris,steven.harris82@yahoo.com,243-47-6228,172.29.158.152,Male,1985-10-03,40.0,10013,140000.0,False,19,False,0.2,False,54813,753,0,0,False,False,,,algorithm_risk_score,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_040,Samuel Carter,samuel.carter11@yahoo.com,692-44-9305,172.23.184.53,Male,1983-05-05,42.0,10015,90000.0,False,51,False,0.19,False,28995,499,0,0,False,False,,,algorithm_risk_score,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_003,Lisa Gonzalez,lisa.gonzalez51@yahoo.com,833-33-5929,172.21.35.195,Female,1982-08-24,43.0,90213,65000.0,False,74,False,0.43,False,7090,450,0,0,False,True,3.4,76000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_433,Karen Johnson,karen.johnson38@gmail.com,112-79-4713,10.114.154.164,Female,1991-09-15,34.0,10010,67000.0,False,28,False,0.14,False,26113,530,0,0,False,True,4.4,78000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_301,Susan Baker,susan.baker33@protonmail.com,462-23-1465,10.59.198.228,Female,1981-03-18,44.0,90226,65000.0,False,50,False,0.1,False,28502,1008,0,0,False,False,,,algorithm_risk_score,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_153,Rachel Anderson,rachel.anderson41@aol.com,156-84-7704,192.168.15.193,Female,1979-01-24,47.0,90222,76000.0,False,56,False,0.36,False,11446,377,0,0,False,True,6.4,33000.0,,2024-01-15T00:00:00Z,False,False,False,False,False,False,False,False,False,False,False,False,True
app_363,Patrick Allen,patrick.allen34@outlook.com,213-45-1895,10.86.16.115,Male,1961-07-23,64.0,10039,86000.0,False,74,False,0.11,False,28378,653,0,0,False,True,6.2,37000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_459,Scott Hall,scott.hall36@protonmail.com,322-10-9593,172.21.73.194,Male,1962-05-25,63.0,10004,114000.0,False,99,False,0.22,False,47221,237,0,0,False,True,4.5,52000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_265,Samuel Harris,samuel.harris82@mail.com,684-68-7381,10.168.180.97,Male,1964-01-10,62.0,10044,57000.0,False,67,False,0.14,False,12651,491,0,0,False,False,,,algorithm_risk_score,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_243,Kimberly Taylor,kimberly.taylor23@yahoo.com,154-17-2958,10.147.50.59,Female,1981-12-25,44.0,90293,113000.0,False,34,False,0.15,False,36980,89,0,0,False,False,,,algorithm_risk_score,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_399,Dorothy Johnson,dorothy.johnson63@protonmail.com,846-62-4839,172.28.231.164,Female,1983-09-17,42.0,10083,112000.0,False,116,False,0.31,False,34612,630,0,0,False,True,4.5,50000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_326,Jack Wilson,jack.wilson33@outlook.com,614-96-3065,172.23.51.88,Male,1985-06-28,40.0,10075,42000.0,False,2,False,0.4,False,12444,2275,0,0,False,True,3.7,47000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_047,Katherine Lopez,katherine.lopez10@mail.com,241-14-6672,192.168.202.60,Female,1987-08-11,38.0,90280,101000.0,False,0,False,0.16,False,39861,147,0,0,False,True,5.6,32000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_155,Anthony Sanchez,anthony.sanchez56@protonmail.com,842-52-1461,10.29.9.21,Male,1977-05-03,48.0,90206,100000.0,False,102,False,0.05,False,44295,551,0,0,False,True,4.2,61000.0,,2024-01-15T00:00:00Z,False,False,False,False,False,False,False,False,False,False,False,False,True
app_467,Katherine Scott,katherine.scott80@yahoo.com,570-62-1571,172.18.240.4,Female,1960-08-20,65.0,90204,75000.0,False,120,False,0.18,False,35398,1477,0,0,False,True,5.1,78000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_268,Larry Williams,,,,,1971-05-14,54.0,10005,112000.0,False,102,False,0.07,False,54823,1018,0,751,False,True,3.4,41000.0,,,True,True,False,True,False,False,False,False,False,False,False,False,False
app_377,Anna White,,617-17-3415,192.168.111.167,Female,1990-09-26,35.0,90237,116000.0,False,9,False,0.19,False,48943,566,0,0,False,True,4.5,40000.0,,,True,False,False,True,False,False,False,False,False,False,False,False,False
app_331,Eric Garcia,eric.garcia25@aol.com,402-58-5593,10.249.192.226,Male,1974-04-06,51.0,10083,88000.0,False,64,False,0.29,False,27261,531,0,0,False,False,,,algorithm_risk_score,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_231,Jerry Nguyen,jerry.nguyen45@yahoo.com,821-93-7079,172.28.235.138,Male,1994-12-28,31.0,10074,78000.0,False,40,False,0.33,False,31025,572,0,0,False,True,6.0,62000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_206,Eric Lopez,eric.lopez71@hotmail.com,777-10-2991,172.31.144.149,Male,1963-01-29,63.0,10003,72000.0,False,44,False,0.19,False,15112,523,0,0,False,False,,,algorithm_risk_score,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_499,Deborah Lee,deborah.lee74@mail.com,843-60-2218,10.1.111.83,Female,1983-12-02,42.0,90218,111000.0,False,3,False,0.19,False,78838,810,0,0,False,True,4.1,62000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_284,Jennifer Wilson,jennifer.wilson74@aol.com,706-77-6780,10.66.16.52,Female,1996-03-13,29.0,90276,56000.0,False,14,False,0.08,False,17759,174,0,0,False,True,2.7,52000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_358,Robert White,robert.white40@yahoo.com,828-21-4537,10.199.204.216,Male,1991-02-04,35.0,10060,70000.0,False,47,False,0.35,False,6989,380,0,0,False,True,3.5,80000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_175,Raymond Williams,raymond.williams54@yahoo.com,178-62-8743,192.168.49.174,Male,1992-09-04,33.0,10012,46000.0,False,47,False,0.31,False,19411,920,0,0,False,True,3.8,51000.0,,2024-01-15T00:00:00Z,False,False,False,False,False,False,False,False,False,False,False,False,True
app_389,Kevin Allen,kevin.allen67@icloud.com,769-78-5087,192.168.162.66,Male,2001-04-30,24.0,10001,51000.0,False,12,False,0.33,False,17638,337,0,0,False,True,4.6,70000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_302,James Martin,james.martin52@gmail.com,594-58-9666,10.42.101.217,Male,2000-03-23,25.0,10016,60000.0,False,53,False,0.29,False,27973,1419,0,0,False,True,3.0,21000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_443,Scott Gonzalez,scott.gonzalez70@hotmail.com,440-21-5768,172.31.192.181,Male,1975-11-23,50.0,10040,101000.0,False,67,False,0.43,False,27879,1222,0,0,False,True,5.5,31000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_217,Paul Hernandez,paul.hernandez12@yahoo.com,320-37-6522,172.21.89.24,Male,1986-12-22,39.0,10079,91000.0,False,56,False,0.23,False,47092,780,0,0,False,False,,,algorithm_risk_score,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_380,Debra Anderson,debra.anderson61@outlook.com,309-91-9124,10.200.165.163,Female,1969-07-01,56.0,90294,86000.0,False,48,False,0.08,False,26763,968,447,0,False,True,5.7,19000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_425,Gary Carter,gary.carter31@aol.com,102-67-7969,172.16.43.205,Male,1986-04-15,39.0,10095,144000.0,False,37,False,0.31,False,48632,148,0,0,False,True,5.7,59000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_450,Betty Walker,betty.walker73@mail.com,664-30-6164,10.36.80.238,Female,1988-03-18,37.0,90227,89000.0,False,67,False,0.29,False,27374,742,0,0,False,False,,,algorithm_risk_score,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_181,Rachel Carter,rachel.carter45@yahoo.com,750-28-6195,10.245.209.184,Female,1996-04-13,29.0,90284,89000.0,False,79,False,0.44,False,36769,67,0,0,False,True,5.0,54000.0,,2024-01-15T00:00:00Z,False,False,False,False,False,False,False,False,False,False,False,False,True
app_082,Pamela Harris,pamela.harris94@yahoo.com,980-68-5455,192.168.26.10,Female,1997-09-29,28.0,10096,52000.0,False,62,False,0.22,False,13436,927,0,0,False,True,3.2,27000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_308,Gregory Hernandez,gregory.hernandez16@yahoo.com,173-77-8335,192.168.209.8,Male,1986-04-27,39.0,10004,100000.0,False,37,False,0.33,False,44154,1556,0,0,False,True,5.2,76000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_402,Heather Flores,heather.flores23@mail.com,100-58-8097,172.21.176.42,Female,1965-03-07,61.0,90214,88000.0,False,27,False,0.185,True,37281,482,0,0,False,True,3.2,17000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_333,Brenda Rivera,brenda.rivera75@mail.com,531-44-6342,172.20.119.239,Female,1982-02-01,44.0,90254,85000.0,False,48,False,0.19,False,20643,83,0,0,False,True,5.3,73000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_116,Emily Harris,emily.harris96@hotmail.com,671-84-8245,172.29.175.6,Female,1993-08-14,32.0,90224,102000.0,False,38,False,0.09,False,41035,740,0,0,False,False,,,algorithm_risk_score,,False,False,False,True,False,False,False,False,False,False,False,False,False
